date,entity,entity_type,value
2026-01-05,stainless-tumbler,product_type,24.7
2026-01-12,stainless-tumbler,product_type,25.5
2026-01-19,stainless-tumbler,product_type,31.0
2026-01-26,stainless-tumbler,product_type,32.1
2026-02-02,stainless-tumbler,product_type,30.8
2026-02-09,stainless-tumbler,product_type,30.1
2026-02-16,stainless-tumbler,product_type,27.3
2026-02-23,stainless-tumbler,product_type,30.1
2026-03-02,stainless-tumbler,product_type,28.9
2026-03-09,stainless-tumbler,product_type,33.5
2026-03-16,stainless-tumbler,product_type,24.8
2026-03-23,stainless-tumbler,product_type,29.5
2026-03-30,stainless-tumbler,product_type,23.5
2026-04-06,stainless-tumbler,product_type,33.7
2026-04-13,stainless-tumbler,product_type,26.3
2026-04-20,stainless-tumbler,product_type,27.7
2026-04-27,stainless-tumbler,product_type,27.3
2026-05-04,stainless-tumbler,product_type,41.0
2026-05-11,stainless-tumbler,product_type,41.1
2026-05-18,stainless-tumbler,product_type,47.2
2026-05-25,stainless-tumbler,product_type,39.4
2026-06-01,stainless-tumbler,product_type,47.5
2026-06-08,stainless-tumbler,product_type,45.4
2026-06-15,stainless-tumbler,product_type,46.7
2026-06-22,stainless-tumbler,product_type,44.9
2026-06-29,stainless-tumbler,product_type,47.5
2026-07-06,stainless-tumbler,product_type,35.3
2026-07-13,stainless-tumbler,product_type,30.9
2026-07-20,stainless-tumbler,product_type,39.3
2026-07-27,stainless-tumbler,product_type,32.4
2026-08-03,stainless-tumbler,product_type,32.9
2026-08-10,stainless-tumbler,product_type,27.1
2026-08-17,stainless-tumbler,product_type,25.5
2024-08-26,ceramic-mug,product_type,60.5
2024-09-02,ceramic-mug,product_type,54.6
2024-09-09,ceramic-mug,product_type,53.9
2024-09-16,ceramic-mug,product_type,56.7
2024-09-23,ceramic-mug,product_type,56.8
2024-09-30,ceramic-mug,product_type,57.6
2024-10-07,ceramic-mug,product_type,61.1
2024-10-14,ceramic-mug,product_type,66.6
2024-10-21,ceramic-mug,product_type,63.9
2024-10-28,ceramic-mug,product_type,61.9
2024-11-04,ceramic-mug,product_type,87.8
2024-11-11,ceramic-mug,product_type,82.1
2024-11-18,ceramic-mug,product_type,90.1
2024-11-25,ceramic-mug,product_type,86.2
2024-12-02,ceramic-mug,product_type,99.8
2024-12-09,ceramic-mug,product_type,100.6
2024-12-16,ceramic-mug,product_type,100.3
2024-12-23,ceramic-mug,product_type,104.0
2024-12-30,ceramic-mug,product_type,97.1
2025-01-06,ceramic-mug,product_type,84.8
2025-01-13,ceramic-mug,product_type,85.2
2025-01-20,ceramic-mug,product_type,82.4
2025-01-27,ceramic-mug,product_type,85.9
2025-02-03,ceramic-mug,product_type,60.6
2025-02-10,ceramic-mug,product_type,58.4
2025-02-17,ceramic-mug,product_type,64.1
2025-02-24,ceramic-mug,product_type,67.0
2025-03-03,ceramic-mug,product_type,51.8
2025-03-10,ceramic-mug,product_type,51.3
2025-03-17,ceramic-mug,product_type,51.1
2025-03-24,ceramic-mug,product_type,49.8
2025-03-31,ceramic-mug,product_type,54.7
2025-04-07,ceramic-mug,product_type,49.2
2025-04-14,ceramic-mug,product_type,42.3
2025-04-21,ceramic-mug,product_type,52.3
2025-04-28,ceramic-mug,product_type,51.4
2025-05-05,ceramic-mug,product_type,50.0
2025-05-12,ceramic-mug,product_type,39.9
2025-05-19,ceramic-mug,product_type,48.0
2025-05-26,ceramic-mug,product_type,50.6
2025-06-02,ceramic-mug,product_type,48.9
2025-06-09,ceramic-mug,product_type,48.3
2025-06-16,ceramic-mug,product_type,50.3
2025-06-23,ceramic-mug,product_type,47.9
2025-06-30,ceramic-mug,product_type,51.0
2025-07-07,ceramic-mug,product_type,47.7
2025-07-14,ceramic-mug,product_type,47.4
2025-07-21,ceramic-mug,product_type,49.7
2025-07-28,ceramic-mug,product_type,45.7
2025-08-04,ceramic-mug,product_type,43.8
2025-08-11,ceramic-mug,product_type,47.0
2025-08-18,ceramic-mug,product_type,48.6
2025-08-25,ceramic-mug,product_type,49.5
2025-09-01,ceramic-mug,product_type,51.5
2025-09-08,ceramic-mug,product_type,48.4
2025-09-15,ceramic-mug,product_type,48.0
2025-09-22,ceramic-mug,product_type,46.6
2025-09-29,ceramic-mug,product_type,49.0
2025-10-06,ceramic-mug,product_type,53.0
2025-10-13,ceramic-mug,product_type,57.9
2025-10-20,ceramic-mug,product_type,66.2
2025-10-27,ceramic-mug,product_type,53.0
2025-11-03,ceramic-mug,product_type,78.4
2025-11-10,ceramic-mug,product_type,78.9
2025-11-17,ceramic-mug,product_type,79.1
2025-11-24,ceramic-mug,product_type,74.5
2025-12-01,ceramic-mug,product_type,91.5
2025-12-08,ceramic-mug,product_type,88.1
2025-12-15,ceramic-mug,product_type,85.2
2025-12-22,ceramic-mug,product_type,92.1
2025-12-29,ceramic-mug,product_type,91.1
2026-01-05,ceramic-mug,product_type,73.4
2026-01-12,ceramic-mug,product_type,74.5
2026-01-19,ceramic-mug,product_type,74.2
2026-01-26,ceramic-mug,product_type,70.8
2026-02-02,ceramic-mug,product_type,57.9
2026-02-09,ceramic-mug,product_type,57.9
2026-02-16,ceramic-mug,product_type,54.3
2026-02-23,ceramic-mug,product_type,55.1
2026-03-02,ceramic-mug,product_type,46.1
2026-03-09,ceramic-mug,product_type,46.3
2026-03-16,ceramic-mug,product_type,41.5
2026-03-23,ceramic-mug,product_type,46.9
2026-03-30,ceramic-mug,product_type,41.7
2026-04-06,ceramic-mug,product_type,45.3
2026-04-13,ceramic-mug,product_type,39.9
2026-04-20,ceramic-mug,product_type,39.1
2026-04-27,ceramic-mug,product_type,42.8
2026-05-04,ceramic-mug,product_type,42.4
2026-05-11,ceramic-mug,product_type,42.8
2026-05-18,ceramic-mug,product_type,39.7
2026-05-25,ceramic-mug,product_type,42.9
2026-06-01,ceramic-mug,product_type,43.0
2026-06-08,ceramic-mug,product_type,45.5
2026-06-15,ceramic-mug,product_type,42.5
2026-06-22,ceramic-mug,product_type,40.0
2026-06-29,ceramic-mug,product_type,37.7
2026-07-06,ceramic-mug,product_type,37.0
2026-07-13,ceramic-mug,product_type,42.5
2026-07-20,ceramic-mug,product_type,43.8
2026-07-27,ceramic-mug,product_type,38.6
2026-08-03,ceramic-mug,product_type,42.1
2026-08-10,ceramic-mug,product_type,40.7
2026-08-17,ceramic-mug,product_type,43.3
2024-08-26,glass-can,product_type,56.6
2024-09-02,glass-can,product_type,40.5
2024-09-09,glass-can,product_type,50.7
2024-09-16,glass-can,product_type,48.5
2024-09-23,glass-can,product_type,46.4
2024-09-30,glass-can,product_type,46.7
2024-10-07,glass-can,product_type,47.1
2024-10-14,glass-can,product_type,45.7
2024-10-21,glass-can,product_type,44.6
2024-10-28,glass-can,product_type,45.5
2024-11-04,glass-can,product_type,44.6
2024-11-11,glass-can,product_type,51.9
2024-11-18,glass-can,product_type,48.3
2024-11-25,glass-can,product_type,55.1
2024-12-02,glass-can,product_type,49.7
2024-12-09,glass-can,product_type,50.5
2024-12-16,glass-can,product_type,45.8
2024-12-23,glass-can,product_type,48.5
2024-12-30,glass-can,product_type,49.6
2025-01-06,glass-can,product_type,47.7
2025-01-13,glass-can,product_type,48.5
2025-01-20,glass-can,product_type,51.3
2025-01-27,glass-can,product_type,51.6
2025-02-03,glass-can,product_type,46.6
2025-02-10,glass-can,product_type,51.7
2025-02-17,glass-can,product_type,52.7
2025-02-24,glass-can,product_type,49.5
2025-03-03,glass-can,product_type,51.1
2025-03-10,glass-can,product_type,54.7
2025-03-17,glass-can,product_type,45.9
2025-03-24,glass-can,product_type,53.8
2025-03-31,glass-can,product_type,59.0
2025-04-07,glass-can,product_type,54.3
2025-04-14,glass-can,product_type,64.9
2025-04-21,glass-can,product_type,64.3
2025-04-28,glass-can,product_type,58.6
2025-05-05,glass-can,product_type,81.6
2025-05-12,glass-can,product_type,83.4
2025-05-19,glass-can,product_type,77.2
2025-05-26,glass-can,product_type,78.9
2025-06-02,glass-can,product_type,92.2
2025-06-09,glass-can,product_type,95.4
2025-06-16,glass-can,product_type,91.2
2025-06-23,glass-can,product_type,93.1
2025-06-30,glass-can,product_type,91.5
2025-07-07,glass-can,product_type,83.0
2025-07-14,glass-can,product_type,86.4
2025-07-21,glass-can,product_type,83.9
2025-07-28,glass-can,product_type,82.9
2025-08-04,glass-can,product_type,66.4
2025-08-11,glass-can,product_type,64.3
2025-08-18,glass-can,product_type,64.0
2025-08-25,glass-can,product_type,70.9
2025-09-01,glass-can,product_type,63.9
2025-09-08,glass-can,product_type,53.8
2025-09-15,glass-can,product_type,61.2
2025-09-22,glass-can,product_type,62.2
2025-09-29,glass-can,product_type,56.2
2025-10-06,glass-can,product_type,56.8
2025-10-13,glass-can,product_type,56.7
2025-10-20,glass-can,product_type,64.4
2025-10-27,glass-can,product_type,63.8
2025-11-03,glass-can,product_type,56.1
2025-11-10,glass-can,product_type,54.7
2025-11-17,glass-can,product_type,61.7
2025-11-24,glass-can,product_type,61.2
2025-12-01,glass-can,product_type,63.5
2025-12-08,glass-can,product_type,56.8
2025-12-15,glass-can,product_type,62.4
2025-12-22,glass-can,product_type,58.2
2025-12-29,glass-can,product_type,62.5
2026-01-05,glass-can,product_type,60.7
2026-01-12,glass-can,product_type,66.8
2026-01-19,glass-can,product_type,62.6
2026-01-26,glass-can,product_type,60.6
2026-02-02,glass-can,product_type,62.3
2026-02-09,glass-can,product_type,61.8
2026-02-16,glass-can,product_type,58.9
2026-02-23,glass-can,product_type,68.3
2026-03-02,glass-can,product_type,69.6
2026-03-09,glass-can,product_type,64.5
2026-03-16,glass-can,product_type,67.3
2026-03-23,glass-can,product_type,71.6
2026-03-30,glass-can,product_type,69.4
2026-04-06,glass-can,product_type,74.5
2026-04-13,glass-can,product_type,75.4
2026-04-20,glass-can,product_type,70.8
2026-04-27,glass-can,product_type,78.5
2026-05-04,glass-can,product_type,100.6
2026-05-11,glass-can,product_type,101.0
2026-05-18,glass-can,product_type,99.7
2026-05-25,glass-can,product_type,98.9
2026-06-01,glass-can,product_type,108.2
2026-06-08,glass-can,product_type,112.5
2026-06-15,glass-can,product_type,110.0
2026-06-22,glass-can,product_type,113.8
2026-06-29,glass-can,product_type,110.3
2026-07-06,glass-can,product_type,101.4
2026-07-13,glass-can,product_type,104.1
2026-07-20,glass-can,product_type,101.6
2026-07-27,glass-can,product_type,101.8
2026-08-03,glass-can,product_type,82.5
2026-08-10,glass-can,product_type,85.4
2026-08-17,glass-can,product_type,80.0
2024-08-26,wood-cutting-board,product_type,51.6
2024-09-02,wood-cutting-board,product_type,57.2
2024-09-09,wood-cutting-board,product_type,54.6
2024-09-16,wood-cutting-board,product_type,46.6
2024-09-23,wood-cutting-board,product_type,50.4
2024-09-30,wood-cutting-board,product_type,54.7
2024-10-07,wood-cutting-board,product_type,63.9
2024-10-14,wood-cutting-board,product_type,69.4
2024-10-21,wood-cutting-board,product_type,70.6
2024-10-28,wood-cutting-board,product_type,63.2
2024-11-04,wood-cutting-board,product_type,88.6
2024-11-11,wood-cutting-board,product_type,90.6
2024-11-18,wood-cutting-board,product_type,90.3
2024-11-25,wood-cutting-board,product_type,96.1
2024-12-02,wood-cutting-board,product_type,105.0
2024-12-09,wood-cutting-board,product_type,110.3
2024-12-16,wood-cutting-board,product_type,112.1
2024-12-23,wood-cutting-board,product_type,110.3
2024-12-30,wood-cutting-board,product_type,109.1
2025-01-06,wood-cutting-board,product_type,90.5
2025-01-13,wood-cutting-board,product_type,96.5
2025-01-20,wood-cutting-board,product_type,90.1
2025-01-27,wood-cutting-board,product_type,93.6
2025-02-03,wood-cutting-board,product_type,63.7
2025-02-10,wood-cutting-board,product_type,58.6
2025-02-17,wood-cutting-board,product_type,63.3
2025-02-24,wood-cutting-board,product_type,63.6
2025-03-03,wood-cutting-board,product_type,51.1
2025-03-10,wood-cutting-board,product_type,49.5
2025-03-17,wood-cutting-board,product_type,53.3
2025-03-24,wood-cutting-board,product_type,53.6
2025-03-31,wood-cutting-board,product_type,50.4
2025-04-07,wood-cutting-board,product_type,47.7
2025-04-14,wood-cutting-board,product_type,45.5
2025-04-21,wood-cutting-board,product_type,49.4
2025-04-28,wood-cutting-board,product_type,52.7
2025-05-05,wood-cutting-board,product_type,52.4
2025-05-12,wood-cutting-board,product_type,46.4
2025-05-19,wood-cutting-board,product_type,54.1
2025-05-26,wood-cutting-board,product_type,47.0
2025-06-02,wood-cutting-board,product_type,45.0
2025-06-09,wood-cutting-board,product_type,43.9
2025-06-16,wood-cutting-board,product_type,44.7
2025-06-23,wood-cutting-board,product_type,48.9
2025-06-30,wood-cutting-board,product_type,47.1
2025-07-07,wood-cutting-board,product_type,46.0
2025-07-14,wood-cutting-board,product_type,45.3
2025-07-21,wood-cutting-board,product_type,44.5
2025-07-28,wood-cutting-board,product_type,45.1
2025-08-04,wood-cutting-board,product_type,51.0
2025-08-11,wood-cutting-board,product_type,53.3
2025-08-18,wood-cutting-board,product_type,53.5
2025-08-25,wood-cutting-board,product_type,49.9
2025-09-01,wood-cutting-board,product_type,48.9
2025-09-08,wood-cutting-board,product_type,48.3
2025-09-15,wood-cutting-board,product_type,52.5
2025-09-22,wood-cutting-board,product_type,49.5
2025-09-29,wood-cutting-board,product_type,51.4
2025-10-06,wood-cutting-board,product_type,68.1
2025-10-13,wood-cutting-board,product_type,62.9
2025-10-20,wood-cutting-board,product_type,69.0
2025-10-27,wood-cutting-board,product_type,58.7
2025-11-03,wood-cutting-board,product_type,89.0
2025-11-10,wood-cutting-board,product_type,88.5
2025-11-17,wood-cutting-board,product_type,84.6
2025-11-24,wood-cutting-board,product_type,89.9
2025-12-01,wood-cutting-board,product_type,107.9
2025-12-08,wood-cutting-board,product_type,109.9
2025-12-15,wood-cutting-board,product_type,104.4
2025-12-22,wood-cutting-board,product_type,97.4
2025-12-29,wood-cutting-board,product_type,104.4
2026-01-05,wood-cutting-board,product_type,89.2
2026-01-12,wood-cutting-board,product_type,86.2
2026-01-19,wood-cutting-board,product_type,87.5
2026-01-26,wood-cutting-board,product_type,85.3
2026-02-02,wood-cutting-board,product_type,60.9
2026-02-09,wood-cutting-board,product_type,64.3
2026-02-16,wood-cutting-board,product_type,65.4
2026-02-23,wood-cutting-board,product_type,57.3
2026-03-02,wood-cutting-board,product_type,47.7
2026-03-09,wood-cutting-board,product_type,44.4
2026-03-16,wood-cutting-board,product_type,54.6
2026-03-23,wood-cutting-board,product_type,51.7
2026-03-30,wood-cutting-board,product_type,43.0
2026-04-06,wood-cutting-board,product_type,46.3
2026-04-13,wood-cutting-board,product_type,45.6
2026-04-20,wood-cutting-board,product_type,44.1
2026-04-27,wood-cutting-board,product_type,49.5
2026-05-04,wood-cutting-board,product_type,49.1
2026-05-11,wood-cutting-board,product_type,46.8
2026-05-18,wood-cutting-board,product_type,44.0
2026-05-25,wood-cutting-board,product_type,44.0
2026-06-01,wood-cutting-board,product_type,46.0
2026-06-08,wood-cutting-board,product_type,44.5
2026-06-15,wood-cutting-board,product_type,45.8
2026-06-22,wood-cutting-board,product_type,47.4
2026-06-29,wood-cutting-board,product_type,41.1
2026-07-06,wood-cutting-board,product_type,43.4
2026-07-13,wood-cutting-board,product_type,45.5
2026-07-20,wood-cutting-board,product_type,50.3
2026-07-27,wood-cutting-board,product_type,48.1
2026-08-03,wood-cutting-board,product_type,45.8
2026-08-10,wood-cutting-board,product_type,47.0
2026-08-17,wood-cutting-board,product_type,45.4
2024-08-26,coir-doormat,product_type,45.1
2024-09-02,coir-doormat,product_type,51.0
2024-09-09,coir-doormat,product_type,53.6
2024-09-16,coir-doormat,product_type,45.8
2024-09-23,coir-doormat,product_type,47.6
2024-09-30,coir-doormat,product_type,50.9
2024-10-07,coir-doormat,product_type,68.2
2024-10-14,coir-doormat,product_type,74.1
2024-10-21,coir-doormat,product_type,61.6
2024-10-28,coir-doormat,product_type,67.0
2024-11-04,coir-doormat,product_type,77.4
2024-11-11,coir-doormat,product_type,78.5
2024-11-18,coir-doormat,product_type,83.1
2024-11-25,coir-doormat,product_type,80.7
2024-12-02,coir-doormat,product_type,62.9
2024-12-09,coir-doormat,product_type,72.5
2024-12-16,coir-doormat,product_type,72.5
2024-12-23,coir-doormat,product_type,68.9
2024-12-30,coir-doormat,product_type,63.4
2025-01-06,coir-doormat,product_type,50.9
2025-01-13,coir-doormat,product_type,52.9
2025-01-20,coir-doormat,product_type,54.6
2025-01-27,coir-doormat,product_type,46.4
2025-02-03,coir-doormat,product_type,41.4
2025-02-10,coir-doormat,product_type,47.1
2025-02-17,coir-doormat,product_type,48.4
2025-02-24,coir-doormat,product_type,45.3
2025-03-03,coir-doormat,product_type,45.8
2025-03-10,coir-doormat,product_type,43.8
2025-03-17,coir-doormat,product_type,45.4
2025-03-24,coir-doormat,product_type,43.0
2025-03-31,coir-doormat,product_type,44.1
2025-04-07,coir-doormat,product_type,38.9
2025-04-14,coir-doormat,product_type,44.8
2025-04-21,coir-doormat,product_type,38.9
2025-04-28,coir-doormat,product_type,44.9
2025-05-05,coir-doormat,product_type,41.5
2025-05-12,coir-doormat,product_type,44.0
2025-05-19,coir-doormat,product_type,40.1
2025-05-26,coir-doormat,product_type,41.6
2025-06-02,coir-doormat,product_type,44.3
2025-06-09,coir-doormat,product_type,45.5
2025-06-16,coir-doormat,product_type,46.6
2025-06-23,coir-doormat,product_type,39.9
2025-06-30,coir-doormat,product_type,39.0
2025-07-07,coir-doormat,product_type,40.8
2025-07-14,coir-doormat,product_type,40.6
2025-07-21,coir-doormat,product_type,48.6
2025-07-28,coir-doormat,product_type,48.0
