Listing Title,Price,Total Sales,Est. Mo. Sales,Favorites,Shop Name,Tags,URL,_pt
Custom Stamped Metal Ornament For Boss - Free Shipping,24.41,846,141,594,Shop588Studio,"custom,handmade,personalized gift,ornaments",https://www.etsy.com/listing/376527711,metal-ornament
Metal Ornament For Dad Keepsake,33.63,474,79,615,Shop793Studio,"custom,ornaments,metal,handmade",https://www.etsy.com/listing/152846813,metal-ornament
Personalized Custom metal ornament Gift 2026,24.8,2184,364,1004,Shop512Studio,"handmade,gift for her,metal,custom",https://www.etsy.com/listing/666053215,metal-ornament
Custom Personalized metal ornament gift | Best Gift Idea,30.91,540,90,296,Shop881Studio,"keepsake,metal,handmade,gift for him",https://www.etsy.com/listing/269293805,metal-ornament
Personalized Personalized metal ornament gift Graduation Gift,29.46,420,70,223,Shop347Studio,"ornaments,handmade,gift for him,keepsake",https://www.etsy.com/listing/293187646,metal-ornament
Custom Personalized Stamped Metal Ornament For Mom | Best Gift Idea,36.99,414,69,530,Shop138Studio,"custom,keepsake,gift for her,ornaments",https://www.etsy.com/listing/492522780,metal-ornament
Stamped Metal Ornament,15.74,720,120,296,Shop637Studio,"metal,ornaments,personalized gift,handmade",https://www.etsy.com/listing/358725716,metal-ornament
Personalized Stamped Metal Ornament | Best Gift Idea,23.46,636,106,468,Shop926Studio,"handmade,custom,personalized gift,metal",https://www.etsy.com/listing/288063646,metal-ornament
Stamped Metal Ornament Gift 2026,36.63,444,74,209,Shop621Studio,"gift for him,personalized gift,metal,custom",https://www.etsy.com/listing/432614445,metal-ornament
Custom Metal Ornament For Dad Mother's Day Gift | Best Gift Idea,36.99,300,50,119,Shop754Studio,"gift for him,keepsake,handmade,gift for her",https://www.etsy.com/listing/121380855,metal-ornament
Personalized metal ornament gift Anniversary Gift | Best Gift Idea,27.04,612,102,503,Shop125Studio,"custom,keepsake,gift for him,personalized gift",https://www.etsy.com/listing/146574770,metal-ornament
Personalized Personalized Stamped Metal Ornament Keepsake,32.43,336,56,235,Shop716Studio,"keepsake,handmade,ornaments,custom",https://www.etsy.com/listing/374932550,metal-ornament
Custom metal ornament For Grandpa,31.02,1650,275,1694,Shop969Studio,"ornaments,custom,metal,gift for her",https://www.etsy.com/listing/142525304,metal-ornament
Handmade Personalized Stamped Metal Ornament Wedding Gift Gift 2026,38.88,942,157,1026,Shop859Studio,"personalized gift,custom,ornaments,metal",https://www.etsy.com/listing/974028704,metal-ornament
Personalized Personalized Stamped Metal Ornament For Grandma | Best Gift Idea,29.78,768,128,941,Shop636Studio,"ornaments,handmade,gift for her,keepsake",https://www.etsy.com/listing/885385383,metal-ornament
Custom Personalized Stamped Metal Ornament Keepsake,32.88,318,53,260,Shop413Studio,"personalized gift,handmade,metal,ornaments",https://www.etsy.com/listing/865669104,metal-ornament
Handmade Personalized metal ornament gift For Grandma Keepsake,15.36,318,53,127,Shop187Studio,"handmade,metal,gift for him,gift for her",https://www.etsy.com/listing/845378067,metal-ornament
Handmade Personalized metal ornament gift Valentine's Day Gift Gift 2026,20.35,252,42,251,Shop470Studio,"gift for him,personalized gift,gift for her,custom",https://www.etsy.com/listing/105758806,metal-ornament
Handmade Personalized Stamped Metal Ornament For Teacher,26.13,372,62,341,Shop144Studio,"gift for her,gift for him,custom,ornaments",https://www.etsy.com/listing/811218839,metal-ornament
Custom Custom metal ornament Gift 2026,27.87,570,95,687,Shop190Studio,"keepsake,personalized gift,metal,gift for her",https://www.etsy.com/listing/299564188,metal-ornament
Handmade Stamped Metal Ornament Keepsake,33.7,246,41,294,Shop631Studio,"personalized gift,metal,handmade,gift for her",https://www.etsy.com/listing/145341764,metal-ornament
Custom metal ornament For Grandma - Free Shipping,40.93,432,72,189,Shop303Studio,"ornaments,keepsake,gift for him,metal",https://www.etsy.com/listing/821264985,metal-ornament
Custom Custom metal ornament,35.97,564,94,708,Shop937Studio,"handmade,gift for her,custom,keepsake",https://www.etsy.com/listing/837505679,metal-ornament
Personalized Custom metal ornament For Dog Mom Gift 2026,26.79,918,153,354,Shop638Studio,"gift for her,custom,metal,keepsake",https://www.etsy.com/listing/892482816,metal-ornament
Handmade Custom Stamped Metal Ornament For Best Friend Memorial Gift,29.07,132,22,73,Shop922Studio,"handmade,ornaments,gift for him,personalized gift",https://www.etsy.com/listing/431283943,metal-ornament
Custom Custom metal ornament Valentine's Day Gift Keepsake,24.55,744,124,717,Shop583Studio,"handmade,custom,gift for him,gift for her",https://www.etsy.com/listing/131753757,metal-ornament
Unique Personalized metal ornament gift Birthday Gift,30.64,396,66,305,Shop111Studio,"ornaments,keepsake,gift for him,personalized gift",https://www.etsy.com/listing/437750325,metal-ornament
Unique Stamped Metal Ornament For Dog Mom Wedding Gift | Best Gift Idea,29.27,3222,537,4134,Shop588Studio,"gift for him,custom,ornaments,handmade",https://www.etsy.com/listing/336149625,metal-ornament
Personalized Personalized Stamped Metal Ornament For Sister | Best Gift Idea,32.15,1734,289,1625,Shop390Studio,"gift for him,metal,personalized gift,ornaments",https://www.etsy.com/listing/995999769,metal-ornament
Custom Stamped Metal Ornament - Free Shipping,19.73,726,121,747,Shop843Studio,"gift for him,metal,keepsake,gift for her",https://www.etsy.com/listing/852579775,metal-ornament
Custom Stamped Metal Ornament For Dad,26.75,1164,194,913,Shop178Studio,"personalized gift,gift for him,keepsake,handmade",https://www.etsy.com/listing/876760554,metal-ornament
Handmade Stamped Metal Ornament Father's Day Gift - Free Shipping,32.88,774,129,576,Shop465Studio,"gift for him,gift for her,handmade,custom",https://www.etsy.com/listing/128423197,metal-ornament
Stamped Metal Ornament Memorial Gift | Best Gift Idea,29.35,96,16,110,Shop574Studio,"metal,gift for him,personalized gift,ornaments",https://www.etsy.com/listing/369780361,metal-ornament
Personalized Personalized Stamped Metal Ornament Keepsake,37.97,456,76,256,Shop625Studio,"gift for her,ornaments,custom,gift for him",https://www.etsy.com/listing/410924559,metal-ornament
Custom Stamped Metal Ornament For Mom Birthday Gift - Free Shipping,29.56,516,86,440,Shop266Studio,"custom,ornaments,gift for her,personalized gift",https://www.etsy.com/listing/439958812,metal-ornament
Handmade Personalized Stamped Metal Ornament Gift 2026,35.97,666,111,809,Shop405Studio,"metal,gift for him,custom,keepsake",https://www.etsy.com/listing/160336229,metal-ornament
Personalized metal ornament gift - Free Shipping,37.43,210,35,152,Shop467Studio,"metal,custom,keepsake,personalized gift",https://www.etsy.com/listing/720687146,metal-ornament
Custom Ceramic Photo Ornament For Best Friend Birthday Gift Gift 2026,22.56,174,29,108,Shop636Studio,"custom,gift for her,keepsake,ceramic",https://www.etsy.com/listing/982681720,ceramic-ornament
Handmade Personalized ceramic ornament gift For Mom,27.01,96,16,75,Shop591Studio,"personalized gift,keepsake,ornaments,gift for him",https://www.etsy.com/listing/957928217,ceramic-ornament
Personalized Ceramic Ornament For Mom Mother's Day Gift Gift 2026,15.96,780,130,451,Shop781Studio,"gift for her,handmade,personalized gift,ornaments",https://www.etsy.com/listing/167883817,ceramic-ornament
Handmade Custom ceramic ornament For Dad,19.57,1944,324,2474,Shop832Studio,"custom,handmade,keepsake,personalized gift",https://www.etsy.com/listing/512107632,ceramic-ornament
Personalized Personalized ceramic ornament gift Birthday Gift,23.88,402,67,298,Shop685Studio,"handmade,ornaments,keepsake,personalized gift",https://www.etsy.com/listing/901484391,ceramic-ornament
Custom Ceramic Photo Ornament For Grandpa Housewarming Gift,18.32,366,61,315,Shop582Studio,"ornaments,gift for him,handmade,ceramic",https://www.etsy.com/listing/378003041,ceramic-ornament
Personalized Personalized Ceramic Photo Ornament For Teacher Anniversary Gift Keepsake,20.04,198,33,95,Shop894Studio,"gift for her,gift for him,custom,keepsake",https://www.etsy.com/listing/759818984,ceramic-ornament
Personalized Ceramic Photo Ornament For Boss | Best Gift Idea,22.22,462,77,222,Shop477Studio,"handmade,personalized gift,gift for him,custom",https://www.etsy.com/listing/971116058,ceramic-ornament
Ceramic Ornament | Best Gift Idea,17.52,306,51,308,Shop733Studio,"personalized gift,keepsake,ceramic,ornaments",https://www.etsy.com/listing/868953511,ceramic-ornament
Personalized ceramic ornament gift | Best Gift Idea,18.64,570,95,224,Shop106Studio,"ornaments,ceramic,gift for him,custom",https://www.etsy.com/listing/428666232,ceramic-ornament
Handmade Custom Ceramic Photo Ornament Valentine's Day Gift | Best Gift Idea,22.29,540,90,434,Shop763Studio,"ceramic,handmade,gift for her,ornaments",https://www.etsy.com/listing/987963325,ceramic-ornament
Personalized ceramic ornament gift Graduation Gift,23.58,672,112,760,Shop118Studio,"keepsake,custom,handmade,gift for her",https://www.etsy.com/listing/269094830,ceramic-ornament
Personalized Ceramic Photo Ornament Valentine's Day Gift Gift 2026,17.35,468,78,609,Shop241Studio,"gift for him,ceramic,handmade,gift for her",https://www.etsy.com/listing/404616248,ceramic-ornament
Unique Personalized Ceramic Photo Ornament Father's Day Gift,20.16,354,59,447,Shop521Studio,"keepsake,personalized gift,custom,gift for her",https://www.etsy.com/listing/739000846,ceramic-ornament
Handmade Personalized Ceramic Photo Ornament Gift 2026,26.3,2952,492,1179,Shop350Studio,"custom,keepsake,ornaments,ceramic",https://www.etsy.com/listing/244304312,ceramic-ornament
Custom Personalized Ceramic Photo Ornament,21.11,1056,176,851,Shop378Studio,"gift for her,custom,ceramic,ornaments",https://www.etsy.com/listing/188271844,ceramic-ornament
Handmade Ceramic Ornament Father's Day Gift Gift 2026,18.39,1842,307,1700,Shop580Studio,"ornaments,keepsake,ceramic,handmade",https://www.etsy.com/listing/385709294,ceramic-ornament
Personalized Personalized ceramic ornament gift Memorial Gift Keepsake,15.32,1470,245,969,Shop737Studio,"personalized gift,custom,keepsake,ornaments",https://www.etsy.com/listing/201444022,ceramic-ornament
Ceramic Ornament For Dad Housewarming Gift Keepsake,19.89,162,27,181,Shop439Studio,"ornaments,personalized gift,custom,ceramic",https://www.etsy.com/listing/215980285,ceramic-ornament
Handmade Custom ceramic ornament For Dog Mom Birthday Gift | Best Gift Idea,17.66,498,83,546,Shop500Studio,"gift for him,keepsake,personalized gift,ornaments",https://www.etsy.com/listing/383152069,ceramic-ornament
Handmade Ceramic Ornament For Boss - Free Shipping,21.04,426,71,403,Shop187Studio,"custom,personalized gift,handmade,gift for her",https://www.etsy.com/listing/342909409,ceramic-ornament
Custom Personalized Ceramic Photo Ornament For Grandma,18.06,4416,736,3281,Shop685Studio,"handmade,keepsake,ceramic,gift for him",https://www.etsy.com/listing/578085658,ceramic-ornament
Personalized ceramic ornament gift Gift 2026,18.15,402,67,379,Shop178Studio,"gift for her,ornaments,handmade,custom",https://www.etsy.com/listing/324731637,ceramic-ornament
Ceramic Ornament Memorial Gift Keepsake,24.23,288,48,360,Shop284Studio,"gift for him,handmade,keepsake,ornaments",https://www.etsy.com/listing/968123083,ceramic-ornament
Personalized Ceramic Photo Ornament For Mom Christmas Gift | Best Gift Idea,22.94,312,52,164,Shop331Studio,"gift for her,ceramic,keepsake,gift for him",https://www.etsy.com/listing/621691138,ceramic-ornament
Handmade Personalized Ceramic Photo Ornament For Dog Mom,16.66,468,78,463,Shop371Studio,"custom,personalized gift,gift for him,ceramic",https://www.etsy.com/listing/705995476,ceramic-ornament
Custom ceramic ornament For Dog Mom Mother's Day Gift Gift 2026,23.98,1848,308,972,Shop397Studio,"ornaments,custom,handmade,keepsake",https://www.etsy.com/listing/212044519,ceramic-ornament
Custom Ceramic Photo Ornament For Boss Father's Day Gift Gift 2026,29.89,612,102,238,Shop164Studio,"personalized gift,custom,handmade,ceramic",https://www.etsy.com/listing/519488949,ceramic-ornament
Personalized ceramic ornament gift,23.08,120,20,143,Shop366Studio,"personalized gift,ornaments,ceramic,keepsake",https://www.etsy.com/listing/826506579,ceramic-ornament
Personalized Ceramic Photo Ornament For Grandma Housewarming Gift,22.96,336,56,442,Shop208Studio,"handmade,gift for him,gift for her,ceramic",https://www.etsy.com/listing/158280718,ceramic-ornament
Custom ceramic ornament For Grandpa Housewarming Gift | Best Gift Idea,17.37,1698,283,1772,Shop602Studio,"keepsake,personalized gift,handmade,gift for her",https://www.etsy.com/listing/764309480,ceramic-ornament
Handmade Custom Ceramic Photo Ornament,14.83,576,96,292,Shop123Studio,"handmade,gift for him,ceramic,keepsake",https://www.etsy.com/listing/229789343,ceramic-ornament
Custom Ceramic Photo Ornament For Mom Father's Day Gift | Best Gift Idea,21.33,162,27,116,Shop330Studio,"gift for her,ceramic,custom,personalized gift",https://www.etsy.com/listing/583365018,ceramic-ornament
Custom ceramic ornament Keepsake,17.32,936,156,315,Shop309Studio,"keepsake,handmade,ornaments,ceramic",https://www.etsy.com/listing/256793925,ceramic-ornament
Unique Custom ceramic ornament Memorial Gift Keepsake,19.09,246,41,151,Shop772Studio,"ornaments,ceramic,personalized gift,gift for him",https://www.etsy.com/listing/783933757,ceramic-ornament
Handmade Personalized Ceramic Photo Ornament For Couple Gift 2026,19.46,744,124,607,Shop251Studio,"handmade,personalized gift,ornaments,ceramic",https://www.etsy.com/listing/562869014,ceramic-ornament
Ceramic Photo Ornament Mother's Day Gift,21.36,282,47,252,Shop419Studio,"keepsake,gift for him,personalized gift,custom",https://www.etsy.com/listing/600596607,ceramic-ornament
Personalized Personalized Ceramic Photo Ornament,23.45,102,17,61,Shop524Studio,"ceramic,gift for her,keepsake,personalized gift",https://www.etsy.com/listing/191291545,ceramic-ornament
Custom ceramic ornament Christmas Gift,17.11,210,35,170,Shop855Studio,"custom,ceramic,keepsake,ornaments",https://www.etsy.com/listing/410121174,ceramic-ornament
Personalized ceramic ornament gift,24.1,426,71,441,Shop598Studio,"ornaments,handmade,gift for her,custom",https://www.etsy.com/listing/958726598,ceramic-ornament
Custom Ceramic Photo Ornament For Dog Mom Mother's Day Gift,20.16,312,52,300,Shop222Studio,"keepsake,personalized gift,ornaments,ceramic",https://www.etsy.com/listing/658152439,ceramic-ornament
Handmade Custom ceramic ornament For Teacher,13.35,552,92,448,Shop968Studio,"handmade,keepsake,ceramic,gift for him",https://www.etsy.com/listing/330345173,ceramic-ornament
Unique Personalized ceramic ornament gift Valentine's Day Gift,26.04,342,57,138,Shop204Studio,"gift for her,gift for him,handmade,keepsake",https://www.etsy.com/listing/492796679,ceramic-ornament
Personalized Personalized Ceramic Photo Ornament Christmas Gift,21.03,648,108,497,Shop176Studio,"keepsake,custom,gift for her,ceramic",https://www.etsy.com/listing/862186782,ceramic-ornament
Personalized Personalized ceramic ornament gift | Best Gift Idea,18.52,1224,204,440,Shop300Studio,"custom,personalized gift,ornaments,ceramic",https://www.etsy.com/listing/572200758,ceramic-ornament
Unique Ceramic Ornament For Boss Birthday Gift Gift 2026,9.0,732,122,612,Shop838Studio,"keepsake,gift for him,gift for her,personalized gift",https://www.etsy.com/listing/396471393,ceramic-ornament
Unique Custom Ceramic Photo Ornament For Grandpa Christmas Gift,16.93,72,12,64,Shop940Studio,"custom,personalized gift,ornaments,gift for her",https://www.etsy.com/listing/260506025,ceramic-ornament
Custom Ceramic Photo Ornament Birthday Gift Gift 2026,19.13,198,33,92,Shop396Studio,"handmade,personalized gift,ornaments,ceramic",https://www.etsy.com/listing/869647551,ceramic-ornament
